strategy_id,entry_bar,entry_ts_ms,entry_time,entry_price,exit_bar,exit_ts_ms,exit_time,exit_price,exit_reason,stop_loss,take_profit,fees_paid,return_pct,capital_before,capital_after
bot01_ema_rsi_atr,1180,1756485600000,2025-08-29 16:40:00+00:00,108846.89624999999,1184,1756486800000,2025-08-29 17:00:00+00:00,108495.7416986751,stop_loss,108550.01670702861,109156.22493945708,0.3964797481181287,-0.4222906751220808,794.6373359215751,992.2599296451723
bot01_ema_rsi_atr,1212,1756495200000,2025-08-29 19:20:00+00:00,108712.14891,1215,1756496100000,2025-08-29 19:35:00+00:00,108414.97934899418,stop_loss,108469.21395597215,108940.72906604178,0.39616358489761827,-0.37308115461005587,793.8079437161379,991.321831085753
bot01_ema_rsi_atr,1340,1756533600000,2025-08-30 06:00:00+00:00,108587.93683499999,1342,1756534200000,2025-08-30 06:10:00+00:00,108371.05632428965,stop_loss,108425.26895876903,108696.27156184644,0.3959348746110584,-0.29952826853028836,793.0574648686024,990.5303027541163
bot01_ema_rsi_atr,1388,1756548300000,2025-08-30 10:05:00+00:00,108690.23796,1389,1756548600000,2025-08-30 10:10:00+00:00,108514.35770615166,stop_loss,108568.64202716523,108736.83695925213,0.3956937645574491,-0.26165607592022916,792.424242203293,989.8143585059122
bot01_ema_rsi_atr,1501,1756582200000,2025-08-30 19:30:00+00:00,108864.83521499998,1509,1756584600000,2025-08-30 20:10:00+00:00,108691.6482987613,stop_loss,108746.021309416,108907.04303587598,0.3954131675095467,-0.2589252663458725,791.8514868047298,989.1043323172856
bot01_ema_rsi_atr,1597,1756611300000,2025-08-31 03:35:00+00:00,109331.94865499999,1601,1756612500000,2025-08-31 03:55:00+00:00,109152.8346121965,stop_loss,109207.43833136218,109382.11750295672,0.39512015433836256,-0.26366206855538565,791.2834658538285,988.385454440859
bot01_ema_rsi_atr,1651,1756627500000,2025-08-31 08:05:00+00:00,108835.53056999999,1654,1756628400000,2025-08-31 08:20:00+00:00,108805.52741648667,take_profit,108728.59506987716,108859.95739518426,0.3951020646957127,-0.12753985780454463,790.7083635526872,987.9359123864206
bot01_ema_rsi_atr,2231,1756802400000,2025-09-02 08:40:00+00:00,110565.605175,2234,1756803300000,2025-09-02 08:55:00+00:00,110309.7267157506,stop_loss,110364.90917033576,110728.51124449639,0.39451996531729583,-0.33119538882418526,790.3487299091364,987.0845799663082
bot01_ema_rsi_atr,2290,1756820100000,2025-09-02 13:35:00+00:00,110109.28712999998,2291,1756820400000,2025-09-02 13:40:00+00:00,110446.47066818498,take_profit,109755.9523140337,110501.72152894945,0.3952403529419962,0.20592002130493933,789.6676639730465,987.2932774848323
bot01_ema_rsi_atr,2339,1756834800000,2025-09-02 17:40:00+00:00,110924.05430999999,2343,1756836000000,2025-09-02 18:00:00+00:00,110603.34330642507,stop_loss,110658.67264274645,111183.54103588032,0.3941495176459389,-0.38883752452462167,789.8346219878658,986.3287932746894
bot01_ema_rsi_atr,2365,1756842900000,2025-09-02 19:55:00+00:00,110867.255925,2368,1756843800000,2025-09-02 20:10:00+00:00,111048.5961021544,take_profit,110616.98454917166,111104.14817624252,0.39465658689825545,0.06340157016223474,789.0630346197515,986.2564720348257
bot01_ema_rsi_atr,2443,1756866300000,2025-09-03 02:25:00+00:00,111452.568435,2445,1756866900000,2025-09-03 02:35:00+00:00,111197.77155614363,stop_loss,111253.39825527127,111612.07761709309,0.3938548431445966,-0.32838601707590964,789.0051776278606,985.4121228167544
bot01_ema_rsi_atr,2577,1756906800000,2025-09-03 13:40:00+00:00,111738.251205,2580,1756907700000,2025-09-03 13:55:00+00:00,111444.88103903944,stop_loss,111500.63135471678,111955.07796792484,0.3934508417916842,-0.36228869042966466,788.3296982534035,984.5017470645084
bot01_ema_rsi_atr,2619,1756919400000,2025-09-03 17:10:00+00:00,112447.81580999999,2633,1756923600000,2025-09-03 18:20:00+00:00,112161.00626899253,stop_loss,112217.11482640573,112653.3777603914,0.39310208641080613,-0.3548050661567211,787.6013976516067,983.6069329125132
